emg;time
1485;5416
1493;5420
1479;5422
1458;5425
1434;5427
1433;5429
1481;5432
1520;5434
1518;5437
1498;5439
1502;5441
1514;5444
1521;5446
1531;5449
1536;5451
1520;5454
1482;5456
1466;5458
1482;5462
1495;5464
1490;5467
1470;5469
1492;5471
1535;5474
1542;5476
1510;5479
1481;5481
1479;5483
1509;5486
1515;5488
1474;5491
1417;5493
1388;5495
1378;5498
1380;5500
1387;5504
1405;5506
1426;5508
1435;5511
1442;5513
1461;5516
1482;5518
1492;5520
1474;5523
1452;5525
1454;5528
1461;5530
1465;5533
1487;5535
1519;5537
1535;5540
1593;5542
1617;5545
1577;5548
1512;5550
1477;5553
1450;5555
1447;5558
1476;5560
1486;5562
1474;5565
1468;5567
1454;5570
1455;5572
1466;5574
1491;5577
1516;5579
1504;5582
1486;5584
1481;5586
1480;5590
1489;5592
1482;5595
1471;5597
1460;5599
1440;5602
1433;5604
1474;5607
1556;5609
1581;5612
1568;5614
1520;5616
1472;5619
1462;5621
1489;5624
1487;5626
1473;5628
1477;5632
1505;5634
1519;5637
1515;5639
1483;5641
1473;5644
1566;5646
1617;5649
1625;5651
1602;5653
1559;5656
1502;5658
1494;5661
1507;5663
1482;5665
1470;5668
1463;5670
1458;5673
1457;5676
1413;5678
1381;5681
1358;5683
1366;5686
1410;5688
1426;5690
1415;5693
1393;5695
1386;5698
1434;5700
1480;5703
1475;5705
1472;5707
1505;5710
1497;5712
1457;5715
1423;5718
1405;5720
1430;5723
1446;5725
1435;5728
1427;5730
1456;5732
1493;5735
1491;5737
1463;5740
1439;5742
1433;5744
1470;5747
1504;5749
1495;5752
1460;5754
1433;5756
1430;5760
1437;5762
1459;5765
1470;5767
1486;5770
1517;5772
1564;5774
1555;5777
1542;5779
1509;5782
1518;5784
1519;5786
1494;5789
1463;5791
1465;5794
1466;5796
1457;5798
1443;5801
1433;5804
1437;5807
1439;5809
1450;5811
1491;5814
1513;5816
1506;5819
1502;5821
1519;5823
1532;5826
1566;5828
1616;5831
1589;5833
1535;5835
1474;5838
1435;5840
1429;5843
1457;5846
1466;5849
1468;5851
1464;5853
1463;5856
1460;5858
1457;5861
1464;5863
1498;5865
1509;5868
1508;5870
1492;5873
1477;5875
1455;5877
1466;5880
