emg;time
1547;5580
1589;5582
1559;5584
1514;5587
1463;5590
1451;5593
1467;5595
1497;5597
1505;5600
1502;5602
1550;5605
1596;5607
1568;5609
1533;5612
1529;5614
1528;5617
1540;5619
1537;5621
1525;5624
1508;5626
1532;5629
1574;5632
1578;5635
1553;5637
1510;5639
1514;5642
1558;5644
1597;5647
1580;5649
1554;5651
1530;5654
1509;5656
1491;5659
1481;5661
1478;5663
1470;5666
1470;5668
1498;5671
1527;5673
1523;5676
1510;5679
1562;5681
1585;5684
1590;5686
1574;5688
1551;5691
1564;5693
1554;5696
1518;5698
1486;5700
1475;5703
1479;5705
1497;5708
1581;5710
1636;5713
1624;5715
1564;5718
1515;5721
1515;5723
1526;5726
1512;5728
1487;5730
1508;5733
1564;5735
1580;5738
1572;5740
1546;5742
1524;5745
1539;5747
1591;5750
1607;5752
1587;5754
1553;5757
1553;5760
1544;5763
1525;5765
1510;5767
1498;5770
1504;5772
1509;5775
1549;5777
1585;5780
1609;5782
1578;5784
1533;5787
1503;5789
1489;5792
1485;5794
1497;5796
1504;5799
1503;5801
1496;5805
1499;5807
1527;5809
1553;5812
1554;5814
1542;5817
1532;5819
1517;5821
1505;5824
1505;5826
1506;5829
1507;5831
1506;5833
1506;5836
1518;5838
1540;5841
1554;5843
1557;5846
1547;5849
1558;5851
1589;5854
1602;5856
1587;5859
1559;5861
1538;5863
1535;5866
1543;5868
1551;5871
1556;5873
1559;5875
1558;5878
1548;5880
