emg;time
1480;5885
1466;5888
1458;5890
1454;5893
1451;5895
1450;5898
1451;5900
1452;5903
1453;5905
1452;5907
1451;5910
1451;5912
1452;5915
1452;5917
1453;5919
1454;5922
1454;5924
1456;5927
1458;5929
1460;5932
1461;5935
1463;5937
1462;5940
1460;5942
1460;5944
1461;5947
1461;5949
1462;5952
1464;5954
1471;5956
1487;5959
1511;5961
1512;5964
1495;5966
1484;5968
1474;5971
1470;5974
1468;5977
1467;5979
1467;5982
1467;5984
1467;5986
1468;5989
1468;5991
1470;5994
1475;5996
1483;5998
1487;6001
1482;6003
1477;6006
1475;6008
1476;6010
1477;6013
1475;6016
1474;6019
1474;6021
1475;6023
1475;6026
1475;6028
1476;6031
1476;6033
1480;6035
1481;6038
1480;6040
1480;6043
1481;6045
1484;6047
1493;6050
1499;6052
1501;6055
1497;6057
1492;6061
1489;6063
1495;6065
1513;6068
1520;6070
1517;6073
1506;6075
1496;6077
1494;6080
1496;6082
1500;6085
1498;6087
1492;6089
1488;6092
1487;6094
1487;6097
1486;6099
1485;6102
1483;6105
1483;6107
1483;6110
1483;6112
1484;6114
1485;6117
1485;6119
1487;6122
1489;6124
1495;6126
1502;6129
1505;6131
1504;6134
1502;6136
1495;6139
1490;6141
1487;6144
1486;6147
1486;6149
1486;6152
1486;6154
1487;6156
1494;6159
1505;6161
1513;6164
1517;6166
1512;6168
1502;6171
1499;6173
1499;6176
1500;6178
1500;6180
1500;6183
1498;6185
1498;6189
1498;6191
1499;6193
1501;6196
1505;6198
1512;6201
1516;6203
1523;6206
1522;6208
1516;6210
1512;6213
1515;6215
1519;6218
1518;6220
1516;6222
1516;6225
1516;6227
1515;6231
1513;6233
1513;6235
1513;6238
1516;6240
1524;6243
1540;6245
1548;6247
1541;6250
1531;6252
1525;6255
1518;6257
1515;6259
1514;6262
1513;6264
1512;6267
1512;6269
1512;6273
1513;6275
1515;6277
1515;6280
1518;6282
1530;6285
1534;6287
1529;6289
1521;6292
1517;6294
1514;6297
1513;6299
1511;6301
1510;6304
1510;6306
1510;6309
1510;6311
1510;6313
1510;6317
1510;6319
1516;6322
1518;6324
1517;6326
1525;6329
1533;6331
1535;6334
1527;6336
1516;6339
1511;6341
1508;6343
1507;6346
1506;6348
1506;6351
1505;6353
1508;6355
1511;6359
1515;6361
1518;6364
1526;6366
1525;6368
1519;6371
1512;6373
1509;6376
1507;6378
1505;6380
1505;6383
1504;6385
1511;6388
1525;6390
1528;6392
1521;6395
1516;6397
1513;6401
1510;6403
1507;6406
1506;6408
1505;6410
1504;6413
1502;6415
1499;6418
1499;6420
1499;6422
1500;6425
1501;6427
1502;6430
1503;6432
1504;6434
1507;6437
1507;6439
1502;6443
1503;6445
1503;6447
1502;6450
1500;6452
1498;6455
1496;6457
1495;6459
1496;6462
1496;6464
1499;6467
1509;6469
1518;6471
1519;6474
1515;6476
1506;6479
1501;6481
1500;6483
1502;6487
1501;6489
1497;6492
1496;6494
1495;6496
1495;6499
1497;6501
1499;6504
1497;6506
1494;6509
1492;6511
1490;6513
1489;6516
1490;6518
1491;6521
1492;6523
1492;6525
1492;6529
1495;6531
1499;6534
1502;6536
1500;6538
1499;6541
1501;6543
1505;6546
1505;6548
1500;6550
1493;6553
1490;6555
1489;6558
1491;6560
1493;6562
1494;6565
1502;6567
1507;6571
1504;6573
1500;6575
1495;6578
1492;6580
1492;6583
1492;6585
1492;6587
1490;6590
1489;6592
1491;6595
1493;6597
1497;6600
1496;6602
1492;6604
1489;6607
1488;6609
1488;6612
1487;6615
1486;6617
1486;6620
1487;6622
1493;6625
1497;6627
